CommentID,PostID,CommentOrder,Author,Comment
1656,1184,4,jpgenius ,"Congrats to the champs, particularly the Walkers! They seem like fun."
1657,1185,1,jpgenius ,"Nice comeback, Crosbys! And while the Pittards had me cracking up, Katie made a great effort in FM."
1658,1186,1,jpgenius ,"The underwear question had me in STITCHES. 😂😂😂 But great teamwork in FM, Van Horns!"
1659,1187,1,jpgenius ,The Crosbys are HOT! 🔥
1660,1188,1,Nicholas Brundidge ,"Hopefully both families win a car because if not, I’m going to be upset"
1661,1188,2,Matthew Yothers ,"With this Fast Money win, that now gives the Curney family a 4-day total of $40,960."
1662,1188,3,jpgenius ,"A future car game was inevitable in the first run. Welcome back, Curneys! They’re on a ROLL, alongside the Van Horns! 🔥"
1663,1189,1,Nicholas Brundidge ,Two car losses in one day! I cannot believe it
1664,1189,2,Rohan Johnson ,"Yeah, I just wanted both of them to win the car. but let’s look on the bright side. they are both still leaving with $40.000 though so that’s good enough for them to pay for a car. plus, I’m glad that the Evans crushed fast money on their second game."
1665,1189,3,Rohan Johnson ,"Yeah, I just wanted both of them to win the car. but let’s look on the bright side. they are still leaving with $40.000. plus, that is actually good enough for them to pay for a car."
1666,1189,4,jpgenius ,"MAN, one car loss in a doubleheader sucks, but two?! That hurts. 😔 Well, at least the Curneys and Van Horns have plenty of money to take home."
1667,1190,1,jpgenius ,Nice work in FM by the champs! Wait a sec – first Van Horn and now Sanborn?
1668,1191,1,jpgenius ,"Welcome back, Chappells! And Danielle and Tasha are fantastic FM players!"
1669,1192,1,jpgenius ,"Three clean sweeps and three $20K wins in a row in the first run? Talk about a hat trick! 👏🏾 Also, Peter Lane is fun to watch."
1670,1193,1,jpgenius ,"GO KEITH! The crowd really loves the Lane family, don’t they? 👏🏾"
1671,1194,1,jpgenius ,"Boy, I thought the Lanes were full of energy, but the Smiths gave them a run for their money and made a nice comeback! Too bad they couldn’t convert it to a FM win, but they brought the laughs. 😂"
1672,1195,1,jpgenius ,"Great comeback, Carters! And GO VICKI! 👏🏾👏🏾👏🏾"
1673,1196,1,Nicholas Brundidge ,Oh my!
1674,1196,2,jpgenius ,GO COURTNEY! 👏🏾👏🏾👏🏾
1675,1197,1,jpgenius ,"Good run, Smith family. And congrats to the new champs!"
1676,1198,1,jpgenius ,"Boy, Steven scared me in FM, but he got the job done. 😌"
1677,1199,1,jpgenius ,"I can’t wait to see the new champs next week, especially the Holiens. I think they’re the first family from New Mexico to be on the Feud."
1678,1200,1,jpgenius ,"It’s OK, Garlands. You’ll be back. And great work in FM, Zayas family!"
1679,1201,1,jpgenius ,My condolences to the challengers. The ties and buttons are beautiful ways of honoring their loved ones.
1680,1202,1,jpgenius ,"Yay, Credes! And boy, the Zayas family have gotten HOT! 🔥"
1681,1203,1,jpgenius ,"Not very often you see a family get a second chance (or third, in the Smahas’ case). Great to see the Carswells double up!"
1682,1204,1,Nicholas Brundidge ,Well this is heartbreaking for the Zayas family
1683,1204,2,jpgenius ,"Sigh… that was probably our last chance at a car win this season, and it didn’t happen. Sorry, Zayas family. 😔"
1684,1205,1,jpgenius ,The Martins are on a nice little roll! 🔥
1685,1205,2,Matthew Yothers ,"And on the last question, I think the judges gave Kim credit for food."
1686,1206,1,jpgenius ,"Great job in FM, Susan! 👏🏾"
1687,1207,1,jpgenius ,GO TRACI!!! 👏🏾👏🏾👏🏾 I can’t wait to see the Sissons and Shampains in September.
1688,1207,2,Andrew DeCaro ,This Might Have Been Steve Harvey’s Last and Final Epsiode of Family Feud. which will start in September. Because there might be a New host to replace Steve Harvey Next Season. Because he said he was done with Family Feud on his Instagram.
1689,1207,3,Colin Roley ,Definitely think it’s Time for the audience to come back on Family Feud for the 24th Season
1690,1209,1,jpgenius ,"Celebrity Feud is BACK! I was rooting for Abbott Elementary, but all of these families were hilarious. 😂"
1691,1210,1,ant0824 ,"I Love Celebs, They are so Fun especially my Favorite Love Josie Totah. I Love her so Much.  Wild & Fun Show all around especially Bel-Air winning & Salt-&-Pepa too"
1692,1210,2,jpgenius ,"Like every episode of Celebrity Feud, this one was a laugh riot. 😂😂😂"
1693,1211,1,jpgenius ,The TV show casts had me cracking up. 😂😂😂
1694,1212,1,jpgenius ,YIKES at the first Fast Money. I can’t believe no one said butter. 😳
1695,1212,2,Matthew Yothers ,And that last question on the first game was the “alligator” Fast Money all over again.
1696,1213,1,jpgenius ,Nicholas’ answers in FM had me ROLLING. (You should’ve seen the clips edited out.) 😂😂😂
1697,1213,2,Matthew Yothers ,"And Steve read the last question again, and Nicholas said the golf cart as the #1 answer there."
1698,1214,1,jpgenius ,GO RHYS!!! (And Michelle)! 👏🏾👏🏾👏🏾
1699,1215,1,Alex Coleman ,"Ironically, Kathy Najimy was on Family Feud when she was on Gameshow Marathon in 2006 and she was the one who won"
1700,1215,2,jpgenius ,Kristin cracked me UP. 😂
1701,1216,1,jpgenius ,Monica’s team had me ROLLING. 😂😂😂
1702,1216,2,Matthew Yothers ,"If paper was worth 58 on that last question, then toner/ink should be worth the remaining 42."
1703,1217,1,jpgenius ,"Ah, the athletes’ episode. The first question of the second match was… interesting. 😏"
1704,1218,1,deepscan ,"We kick off a new Game Show Season with a perfect show—two FM gets in a row for a great play, with Harvey still at his Emmy -winning raunchy best!"
1705,1219,1,deepscan ,A double FM sweep kicks off our second week of our Game Show season.  Great game.
1706,1219,2,jpgenius ,I thought this was the season finale. But it still gave me a bunch of laughs. 😂😂😂
1707,1220,1,jpgenius ,"This is, by far, the CRAZIEST Family Feud match I’ve ever seen, celebrity or not. 😂😂😂"
1708,1221,1,Matthew Yothers ,Where’s the Shampain family? They’re supposed to be back this season.
1709,1221,2,Rohan Johnson ,"Yeah, it has been over a couple of years since the Woods missed their return trip back in Season 17. I also remember that the Zhang girls were going to play for their card, but never returned for their car day back in Season 20 because of the Gross Family who took over who versed against the Klein Family and lost against the Klein Family who lost the car in that season."
1710,1221,3,jpgenius ,"Great start to what could be a big season! While the Sissons are on a nice little roll, Maria LeBlanc had me rolling. 😂😂😂"
1711,1222,1,jpgenius ,"I can’t believe the Sissons finally took control of a survey after 11 of them, 2 wins, and $40,000. Too bad they didn’t win their 3rd match. As for #7 on the funeral question… what the fudge?! 😳"
1712,1223,1,jpgenius ,"Great teamwork in FM, Fields family! 👏🏾"
1713,1223,2,jpgenius ,enforcement*
1714,1224,1,jpgenius ,"Nice work, Callahans! 👏🏾"
1715,1225,1,jpgenius ,"Two people agreed with Sean on “head cone?” Anyway, I look forward to seeing the Callahans next week."
1716,1226,1,Matthew Yothers ,"Wait a minute here, the McKellums said a bench for the final answer, and it WAS up there. What the heck, guys?"
1717,1226,2,Matthew Yothers ,They need to bring the McKellum family back because of this.
1718,1226,3,jpgenius ,I think Bobby meant to write “statues.”
1719,1226,4,Matthew Yothers ,"Okay, fair enough."
1720,1226,5,Matthew Yothers ,"Wait, statues for which part? What the remaining answer was, or what the McKellums used for the steal?"
1721,1226,6,jpgenius ,“Statues” was the last remaining answer.
1722,1226,7,jpgenius ,Nice job in FM by the White family! And the Callahans are on a ROLL! 😁
1723,1227,1,jpgenius ,I couldn’t believe Leo actually said that in the triple-point round. 😬 And the Murrells sure tried to make a comeback…
1724,1228,1,Nick Brundidge ,This is the first car loss of the season! Plus I thought lips was a great answer.
1725,1228,2,jpgenius ,Go Chase! 👏🏾
1726,1229,1,jpgenius ,"Go Kangs! I can’t wait to see them and the Russells next week. (And Steve wasn’t too happy with the “Feud” being #2 on the game show survey, wasn’t he?)"
1727,1230,1,jpgenius ,"The first episode was a nice surprise (with the board game and all), and the Windings seem like fun! But the first half of the second episode had me cracking UP! 😂😂😂"
1728,1230,2,Rohan Johnson ,"Yeah, and I hate to see the Kangs go."
1729,1231,1,jpgenius ,"The Windings are on a ROLL, and the Goaleys score a (FM) goal! How fun! 👏🏾"
1730,1232,1,jpgenius ,"The Windings will be all right. They have $40K, two board games, and two Carnival cruises. Awesome run. 👍🏾"
1731,1233,1,jpgenius ,"That’s a lot of specials we’ ve had so far this season. Both episodes were fun to watch (and I’m happy to see the Langevins win $20K), but Cheap Carl is just plain NASTY. 🤢"
1732,1234,1,jpgenius ,"Great comeback, Cassandra! 👏🏾 (As for Ayah, giving Steve’s name as an answer worked this time. 😉)"
1733,1235,1,jpgenius ,"I’m sad to see the Roses go, but congrats to the new champs! They seem like fun. 😁 (And hooray for a family from North Dakota on the Feud!)"
1734,1236,1,jpgenius ,"Welcome back, Nobles! They’re on a nice little roll! Oh, and welcome back, Andersons! 👏🏾"
1735,1236,2,Matthew Yothers ,"And this $20,000 win will give the Noble family a 4-day total of $40,845, and they get to play for the car next time."
1736,1236,3,Matthew Yothers ,"Well done, Toni and Kevin."
1737,1236,4,Matthew Yothers ,"And bobbymgsk, when are you going to send the previous episodes (G1: Cobb vs Meyhuber, and G2: Phillips vs Noble)?"
1738,1236,5,Matthew Yothers ,"And also, I found out that Keyonté and Chaté from the Cobb family only managed to get 143 points in Fast Money for $715."
1739,1236,6,Matthew Yothers ,That’s what happened in Fast Money on yesterday’s game 1 episode.
1740,1237,1,jpgenius ,"For no reason, the Friday second-run episodes aren’t airing in my area. But poor Nobles. 😔"
1741,1238,1,jpgenius ,GO ARRIKA! 👏🏾
1742,1239,1,jpgenius ,"Welcome back, Fishers! They seem like fun."
1743,1240,1,jpgenius ,Great job in FM by the winning teams! And I haven’t seen a family from Fort Myers (or Southwest Florida) on the Feud before.
1744,1241,1,jpgenius ,Chile… what kind of bartender… 😬
1745,1242,1,jpgenius ,"The Owens had quite the close call in FM (but it all worked out for them), and the Stephens had quite the memorable intro."
1746,1242,2,Matthew Yothers ,"Now, what’s the #1 answer for “I really don’t like going to _____”?"
1747,1243,1,jpgenius ,"Welcome back, Davises! And the first episode had my sides splitting. 😂😂😂"
1748,1244,1,jpgenius ,"I can’t believe the Scotts from “Love & Marriage: Huntsville” (that’s a reality show) are on “Family Feud!” Too bad they didn’t win, but great comeback by Seth and gameplay by Kymm! 👏🏾"
1749,1244,2,Nick Brundidge ,If she said heart she would’ve gotten all the number one answers. But I have to admit that is a very big score
1750,1245,1,Matthew Yothers ,"Great job Owens family, and good luck on getting that car tomorrow."
1751,1245,2,Matthew Yothers ,"I hope they win it, it’s been a while since we’ve given that thing away."
1752,1245,3,jpgenius ,The Owens are on a roll! But I think the Turners could be invited back soon.
1753,1246,1,jpgenius ,Mixed emotions here.
1754,1247,1,jpgenius ,The Jew family are on a roll! And great FM teamwork by the Sanders! 😉
1755,1248,1,jpgenius ,I’m sad to see the Jews and Fosters go. They were fun to watch.
1756,1249,1,jpgenius ,"While I’m bummed to see the Sanders leave, the Kisers seem like fun, and the 2nd-date question had me ROLLING. 😂😂😂"
1757,1250,1,jpgenius ,"The Riccos are on a roll! And go, Kisers! 👏🏾"
1758,1251,1,jpgenius ,"Again, I’m bummed to see the champs go. And it’s OK, Carthons, we’ll get ‘em next time."
1759,1252,1,jpgenius ,"To the Wounded Warrior contestants, thank you for your service. Both teams deserve way more than $20K! 👏🏾"
1760,1253,1,jpgenius ,"Ooh, close call for the Arguelles family in Fast Money. 😬"
1761,1254,1,Nick Brundidge ,This doesn’t make sense
1762,1254,2,jpgenius ,"Y’all, the first question of each game nearly had me on the floor. 😂"
1763,1255,1,jpgenius ,"Go, O’Gormans! 👏🏾"
1764,1256,1,jpgenius ,"What a close call for Tracey in FM, but it all worked out. 😅"
1765,1257,1,jpgenius ,"Nice job, Shaddix family!"
1766,1258,1,jpgenius ,"Close call in FM for the Travers family, but it all worked out for them! I’m sad to see the Drelicks leave, though."
1767,1259,1,jpgenius ,"Great job in FM by the Crowders, and very nice comeback by the Buchholz family! (Their FM was a roller coaster.) 👏🏾"
1768,1259,2,Nick Brundidge ,If Kevin said dress up he would’ve nailed all the number one answers
1769,1260,1,jpgenius ,"Well, so much for our hopes for a car win to cap off 2022…"
1770,1263,1,Rohan Johnson ,"UGH!!! Nowadays, We can NEVER get a car game!!! What is going on?"
1771,1263,2,Matthew Yothers ,"I’m just wondering, what does C.F. stand for?"
1772,1263,3,jpgenius ,"The Crowders had a great run, but the Bruce family were just too good. As for the Logans… they seem like fun."
1773,1264,1,jpgenius ,"Welcome back, Hoggs! The champs made great comebacks. 👏🏾"
1774,1265,1,jpgenius ,It was sad to watch the Bruces and Kinders go. I loved seeing the Kinders return.
1775,1266,1,jpgenius ,The Hoggs are on a roll! 😏
1776,1267,1,Dylan Orndorff ,finally we got a car since february 2022 of last year nice playing hoggs family!!!!!
1777,1267,2,jpgenius ,Actually it was April 2022 (the Wolowiec family).
1778,1267,3,Nick Brundidge ,First car win of the season
1779,1267,4,Dylan Orndorff ,"finally we got a car since february 28, 2022 of last year nicely done hoggs family!!!!!"
1780,1267,5,jpgenius ,"FINALLY! GO, HOGGS!!! 👏🏾🎊🚗"
1781,1269,1,Matthew Yothers ,"By the way, Battle of the Bulge was the number one answer for that fourth question in game 2."
1782,1270,1,Matthew Yothers ,And that second question in the first game was a tie between temperature and blood pressure for the top answer.
